"","Yield","Treatment"
"3386",142.610107421875,"No-mowing"
"3387",112.621475219727,"No-mowing"
"3388",138.806304931641,"No-mowing"
"3389",130.029724121094,"No-mowing"
"3390",116.253494262695,"No-mowing"
"3391",133.223190307617,"No-mowing"
"3392",130.302642822266,"No-mowing"
"3393",131.098388671875,"No-mowing"
"3394",110.680328369141,"No-mowing"
"3395",130.687393188477,"No-mowing"
"3396",112.798362731934,"No-mowing"
"3397",121.468658447266,"No-mowing"
"3398",112.282333374023,"No-mowing"
"3399",124.017555236816,"No-mowing"
"3400",119.487060546875,"No-mowing"
"3401",125.519966125488,"No-mowing"
"3402",109.042930603027,"No-mowing"
"3403",122.603958129883,"No-mowing"
"3404",122.433822631836,"No-mowing"
"3405",115.366851806641,"No-mowing"
"3406",135.571502685547,"No-mowing"
"3407",137.579650878906,"No-mowing"
"3408",144.518005371094,"No-mowing"
"3409",128.00993347168,"No-mowing"
"3410",131.617950439453,"No-mowing"
"3411",154.30908203125,"No-mowing"
"3412",161.981140136719,"No-mowing"
"3413",125.45401763916,"No-mowing"
"3414",133.946441650391,"No-mowing"
"3415",140.483123779297,"No-mowing"
"3416",119.864517211914,"No-mowing"
"3417",130.246215820312,"No-mowing"
"3418",116.634521484375,"No-mowing"
"3419",122.021224975586,"No-mowing"
"3420",122.867256164551,"No-mowing"
"3421",122.867256164551,"No-mowing"
"3422",112.397003173828,"No-mowing"
"3423",119.665176391602,"No-mowing"
"3424",141.425750732422,"No-mowing"
"3425",135.659088134766,"No-mowing"
"3426",134.644104003906,"No-mowing"
"3427",160.304443359375,"No-mowing"
"3428",155.690338134766,"No-mowing"
"3429",139.599166870117,"No-mowing"
"3430",141.106323242188,"No-mowing"
"3431",135.42724609375,"No-mowing"
"3432",157.464080810547,"No-mowing"
"3433",149.909973144531,"No-mowing"
"3434",132.491165161133,"No-mowing"
"3435",112.555717468262,"No-mowing"
"3436",124.657608032227,"No-mowing"
"3437",148.165313720703,"No-mowing"
"3438",114.354164123535,"No-mowing"
"3439",103.05428314209,"No-mowing"
"3440",104.204254150391,"No-mowing"
"3441",99.4209976196289,"No-mowing"
"3442",114.686950683594,"No-mowing"
"3443",106.369323730469,"No-mowing"
"3444",68.00830078125,"No-mowing"
"3445",67.8082885742188,"No-mowing"
"3446",67.4237442016602,"No-mowing"
"3447",67.4237442016602,"No-mowing"
"3448",67.4237442016602,"No-mowing"
"3449",67.4237442016602,"No-mowing"
"3450",67.4237442016602,"No-mowing"
"3451",67.7031555175781,"No-mowing"
"3452",74.9960403442383,"No-mowing"
"3453",106.664840698242,"No-mowing"
"3454",67.4237442016602,"No-mowing"
"3455",77.0852966308594,"No-mowing"
"3456",135.308563232422,"No-mowing"
"3457",125.617973327637,"No-mowing"
"3458",131.696823120117,"No-mowing"
"3459",104.982154846191,"No-mowing"
"3460",125.422134399414,"No-mowing"
"3461",101.640380859375,"No-mowing"
"3462",89.5569000244141,"No-mowing"
"3463",104.724227905273,"No-mowing"
"3464",114.082206726074,"No-mowing"
"3465",131.479827880859,"No-mowing"
"3466",98.9999771118164,"No-mowing"
"3467",96.5547485351562,"No-mowing"
"3468",136.615478515625,"No-mowing"
"3469",134.123718261719,"No-mowing"
"3470",121.111755371094,"No-mowing"
"3471",112.417053222656,"No-mowing"
"3472",137.699920654297,"No-mowing"
"3473",142.604537963867,"No-mowing"
"3474",118.49747467041,"No-mowing"
"3475",94.1189117431641,"No-mowing"
"3476",114.18408203125,"No-mowing"
"3477",122.659133911133,"No-mowing"
"3478",111.066673278809,"No-mowing"
"3479",109.854751586914,"No-mowing"
"3480",117.404022216797,"No-mowing"
"3481",137.615966796875,"No-mowing"
"3482",125.505996704102,"No-mowing"
"3483",105.019287109375,"No-mowing"
"3484",116.310806274414,"No-mowing"
"3485",107.880722045898,"No-mowing"
"3486",112.024551391602,"No-mowing"
"3487",123.435005187988,"No-mowing"
"3488",136.315093994141,"No-mowing"
"3489",136.227600097656,"No-mowing"
"3490",139.2255859375,"No-mowing"
"3491",139.2255859375,"No-mowing"
"3492",135.036437988281,"No-mowing"
"3493",134.379257202148,"No-mowing"
"3494",126.268341064453,"No-mowing"
"3495",118.687210083008,"No-mowing"
"3496",116.068588256836,"No-mowing"
"3497",105.028060913086,"No-mowing"
"3498",116.226890563965,"No-mowing"
"3499",114.668838500977,"No-mowing"
"3500",108.837036132812,"No-mowing"
"3501",99.143310546875,"No-mowing"
"3502",106.664596557617,"No-mowing"
"3503",103.485000610352,"No-mowing"
"3504",121.473098754883,"No-mowing"
"3505",120.640693664551,"No-mowing"
"3506",104.581069946289,"No-mowing"
"3507",135.920928955078,"No-mowing"
"3508",124.131561279297,"No-mowing"
"3509",108.400093078613,"No-mowing"
"3510",93.6308517456055,"No-mowing"
"3511",112.973541259766,"No-mowing"
"3512",132.16276550293,"No-mowing"
"3513",114.459533691406,"No-mowing"
"3514",125.576385498047,"No-mowing"
"3515",134.765441894531,"No-mowing"
"3516",124.374237060547,"No-mowing"
"3517",134.093109130859,"No-mowing"
"3518",122.122673034668,"No-mowing"
"3519",121.741264343262,"No-mowing"
"3520",128.876281738281,"No-mowing"
"3521",124.632766723633,"No-mowing"
"3522",129.513031005859,"No-mowing"
"3523",131.734222412109,"No-mowing"
"3524",141.370483398438,"No-mowing"
"3525",155.328552246094,"No-mowing"
"3526",108.139915466309,"No-mowing"
"3527",98.0362167358398,"No-mowing"
"3528",96.2210083007812,"No-mowing"
"3529",109.543472290039,"No-mowing"
"3530",126.588218688965,"No-mowing"
"3531",134.969665527344,"No-mowing"
"3532",122.877365112305,"No-mowing"
"3533",123.068099975586,"No-mowing"
"3534",129.30876159668,"No-mowing"
"3535",125.03125,"No-mowing"
"3536",125.03125,"No-mowing"
"3537",129.427276611328,"No-mowing"
"3538",135.600067138672,"No-mowing"
"3539",143.401519775391,"No-mowing"
"3540",127.203788757324,"No-mowing"
"3541",112.783721923828,"No-mowing"
"3542",111.373428344727,"No-mowing"
"3543",110.356857299805,"No-mowing"
"3544",119.14884185791,"No-mowing"
"3545",122.929183959961,"No-mowing"
"3546",104.055725097656,"No-mowing"
"3547",137.489151000977,"No-mowing"
"3548",163.042129516602,"No-mowing"
"3549",164.652648925781,"No-mowing"
"3550",136.374877929688,"No-mowing"
"3551",94.7157669067383,"No-mowing"
"3552",86.2814788818359,"No-mowing"
"3553",77.8926391601562,"No-mowing"
"3554",103.827278137207,"No-mowing"
"3555",126.759651184082,"No-mowing"
"3556",74.6033325195312,"No-mowing"
"3557",71.0180206298828,"No-mowing"
"3558",67.4237442016602,"No-mowing"
"3559",87.9124145507812,"No-mowing"
"3560",128.420379638672,"No-mowing"
"3561",74.4427795410156,"No-mowing"
"3562",67.4237442016602,"No-mowing"
"3563",79.3961868286133,"No-mowing"
"3564",87.9386138916016,"No-mowing"
"3565",71.4423294067383,"No-mowing"
"3566",111.463485717773,"No-mowing"
"3567",103.621841430664,"No-mowing"
"3568",100.32657623291,"No-mowing"
"3569",120.372276306152,"No-mowing"
"3570",94.0119857788086,"No-mowing"
"3571",103.56950378418,"No-mowing"
"3572",120.839988708496,"No-mowing"
"3573",126.460372924805,"No-mowing"
"3574",105.631462097168,"No-mowing"
"3575",171.761489868164,"No-mowing"
"3576",127.222755432129,"No-mowing"
"3577",125.989196777344,"No-mowing"
"3578",138.634979248047,"No-mowing"
"3579",139.736999511719,"No-mowing"
"3580",139.736999511719,"No-mowing"
"3581",124.412628173828,"No-mowing"
"3582",145.650375366211,"No-mowing"
"3583",141.739044189453,"No-mowing"
"3584",128.190704345703,"No-mowing"
"3585",130.92610168457,"No-mowing"
"3586",132.760437011719,"No-mowing"
"3587",140.890106201172,"No-mowing"
"3588",143.423553466797,"No-mowing"
"3589",132.584014892578,"No-mowing"
"3590",163.673965454102,"No-mowing"
"3591",147.62727355957,"No-mowing"
"3592",137.454925537109,"No-mowing"
"3593",134.845062255859,"No-mowing"
"3594",130.352844238281,"No-mowing"
"3595",125.988418579102,"No-mowing"
"3596",169.255157470703,"No-mowing"
"3597",173.878448486328,"No-mowing"
"3598",184.666320800781,"No-mowing"
"3599",183.485855102539,"No-mowing"
"3600",184.777404785156,"No-mowing"
"3601",149.034057617188,"No-mowing"
"3602",102.556678771973,"No-mowing"
"3603",108.700927734375,"No-mowing"
"3604",137.049591064453,"No-mowing"
"3605",147.907135009766,"No-mowing"
"3606",156.173416137695,"No-mowing"
"3607",165.921813964844,"No-mowing"
"3608",130.789398193359,"No-mowing"
"3609",133.492050170898,"No-mowing"
"3610",143.643829345703,"No-mowing"
"3611",149.529266357422,"No-mowing"
"3612",170.927154541016,"No-mowing"
"3613",184.755767822266,"No-mowing"
"3614",193.494247436523,"No-mowing"
"3615",188.631652832031,"No-mowing"
"3616",169.165374755859,"No-mowing"
"3617",146.537445068359,"No-mowing"
"3618",135.146240234375,"No-mowing"
"3619",139.706146240234,"No-mowing"
"3620",126.002662658691,"No-mowing"
"3621",135.815155029297,"No-mowing"
"3622",149.177490234375,"No-mowing"
"3623",145.319213867188,"No-mowing"
"3624",135.412521362305,"No-mowing"
"3625",135.412521362305,"No-mowing"
"3626",147.285278320312,"No-mowing"
"3627",157.66845703125,"No-mowing"
"3628",137.012313842773,"No-mowing"
"3629",169.22428894043,"No-mowing"
"3630",155.090270996094,"No-mowing"
"3631",205.263397216797,"No-mowing"
"3632",206.152282714844,"No-mowing"
"3633",213.273239135742,"No-mowing"
"3634",194.382049560547,"No-mowing"
"3635",180.120635986328,"No-mowing"
"3636",170.643157958984,"No-mowing"
"3637",154.184234619141,"No-mowing"
"3638",130.646057128906,"No-mowing"
"3639",151.571899414062,"No-mowing"
"3640",144.140975952148,"No-mowing"
"3641",143.967514038086,"No-mowing"
"3642",146.492919921875,"No-mowing"
"3643",196.313995361328,"No-mowing"
"3644",142.625549316406,"No-mowing"
"3645",145.423583984375,"No-mowing"
"3646",126.465713500977,"No-mowing"
"3647",129.473937988281,"No-mowing"
"3648",149.476837158203,"No-mowing"
"3649",150.02995300293,"No-mowing"
"3650",137.874969482422,"No-mowing"
"3651",137.674423217773,"No-mowing"
"3652",124.94612121582,"No-mowing"
"3653",131.799865722656,"No-mowing"
"3654",129.027938842773,"No-mowing"
"3655",122.424598693848,"No-mowing"
"3656",127.93138885498,"No-mowing"
"3657",127.619964599609,"No-mowing"
"3658",120.498382568359,"No-mowing"
"3659",129.522308349609,"No-mowing"
"3660",130.939727783203,"No-mowing"
"3661",119.96134185791,"No-mowing"
"3662",113.653945922852,"No-mowing"
"3663",115.516372680664,"No-mowing"
"3664",122.48673248291,"No-mowing"
"3665",126.936454772949,"No-mowing"
"3666",132.005584716797,"No-mowing"
"3667",134.328079223633,"No-mowing"
"3668",144.390502929688,"No-mowing"
"3669",141.965805053711,"No-mowing"
"3670",141.965805053711,"No-mowing"
"3671",131.524047851562,"No-mowing"
"3672",120.167747497559,"No-mowing"
"3673",127.046737670898,"No-mowing"
"3674",121.567474365234,"No-mowing"
"3675",130.153945922852,"No-mowing"
"3676",119.444221496582,"No-mowing"
"3677",114.69953918457,"No-mowing"
"3678",124.626022338867,"No-mowing"
"3679",126.826263427734,"No-mowing"
"3680",137.729873657227,"No-mowing"
"3681",139.577697753906,"No-mowing"
"3682",127.35627746582,"No-mowing"
"3683",132.605346679688,"No-mowing"
"3684",120.437225341797,"No-mowing"
"3685",119.191276550293,"No-mowing"
"3686",130.257049560547,"No-mowing"
"3687",126.209121704102,"No-mowing"
"3688",127.375831604004,"No-mowing"
"3689",120.380981445312,"No-mowing"
"3690",130.477142333984,"No-mowing"
"3691",130.204742431641,"No-mowing"
"3692",115.906044006348,"No-mowing"
"3693",119.287551879883,"No-mowing"
"3694",121.428848266602,"No-mowing"
"3695",109.566596984863,"No-mowing"
"3696",102.683975219727,"No-mowing"
"3697",104.574745178223,"No-mowing"
"3698",102.487899780273,"No-mowing"
"3699",110.683959960938,"No-mowing"
"3700",125.661819458008,"No-mowing"
"3701",107.690696716309,"No-mowing"
"3702",120.098609924316,"No-mowing"
"3703",116.020324707031,"No-mowing"
"3704",140.235244750977,"No-mowing"
"3705",136.240203857422,"No-mowing"
"3706",130.155776977539,"No-mowing"
"3707",126.804077148438,"No-mowing"
"3708",162.247802734375,"No-mowing"
"3709",157.308044433594,"No-mowing"
"3710",135.709411621094,"No-mowing"
"3711",117.910385131836,"No-mowing"
"3712",117.095626831055,"No-mowing"
"3713",145.514221191406,"No-mowing"
"3714",145.514221191406,"No-mowing"
"3715",135.811492919922,"No-mowing"
"3716",119.445404052734,"No-mowing"
"3717",125.485000610352,"No-mowing"
"3718",121.684432983398,"No-mowing"
"3719",123.907066345215,"No-mowing"
"3720",117.017051696777,"No-mowing"
"3721",135.6162109375,"No-mowing"
"3722",130.904724121094,"No-mowing"
"3723",115.928237915039,"No-mowing"
"3724",121.208145141602,"No-mowing"
"3725",130.565124511719,"No-mowing"
"3726",163.913635253906,"No-mowing"
"3727",138.370056152344,"No-mowing"
"3728",123.391380310059,"No-mowing"
"3729",143.682373046875,"No-mowing"
"3730",112.060241699219,"No-mowing"
"3731",110.617782592773,"No-mowing"
"3732",133.893447875977,"No-mowing"
"3733",118.83268737793,"No-mowing"
"3734",104.355453491211,"No-mowing"
"3735",110.022842407227,"No-mowing"
"3736",91.7995681762695,"No-mowing"
"3737",130.91259765625,"No-mowing"
"3738",105.375595092773,"No-mowing"
"3739",91.5460968017578,"No-mowing"
"3740",69.9946746826172,"No-mowing"
"3741",67.4237442016602,"No-mowing"
"3742",67.4237442016602,"No-mowing"
"3743",71.9337005615234,"No-mowing"
"3744",83.8581695556641,"No-mowing"
"3745",67.4237442016602,"No-mowing"
"3746",68.2460174560547,"No-mowing"
"3747",73.3749389648438,"No-mowing"
"3748",97.8345108032227,"No-mowing"
"3749",67.4237442016602,"No-mowing"
"3750",67.4237442016602,"No-mowing"
"3751",123.352027893066,"No-mowing"
"3752",131.163024902344,"No-mowing"
"3753",131.118728637695,"No-mowing"
"3754",105.523986816406,"No-mowing"
"3755",118.937370300293,"No-mowing"
"3756",94.1516876220703,"No-mowing"
"3757",107.321441650391,"No-mowing"
"3758",114.738037109375,"No-mowing"
"3759",126.512649536133,"No-mowing"
"3760",107.315589904785,"No-mowing"
"3761",104.828727722168,"No-mowing"
"3762",129.571182250977,"No-mowing"
"3763",127.658126831055,"No-mowing"
"3764",111.810317993164,"No-mowing"
"3765",100.448715209961,"No-mowing"
"3766",133.231964111328,"No-mowing"
"3767",139.533279418945,"No-mowing"
"3768",105.292655944824,"No-mowing"
"3769",90.8787460327148,"No-mowing"
"3770",108.59912109375,"No-mowing"
"3771",106.064636230469,"No-mowing"
"3772",90.5835342407227,"No-mowing"
"3773",102.313751220703,"No-mowing"
"3774",111.382507324219,"No-mowing"
"3775",128.337158203125,"No-mowing"
"3776",106.723220825195,"No-mowing"
"3777",97.0868988037109,"No-mowing"
"3778",108.032760620117,"No-mowing"
"3779",93.7406311035156,"No-mowing"
"3780",101.600799560547,"No-mowing"
"3781",106.859024047852,"No-mowing"
"3782",119.352561950684,"No-mowing"
"3783",131.776565551758,"No-mowing"
"3784",124.546203613281,"No-mowing"
"3785",124.546203613281,"No-mowing"
"3786",126.50325012207,"No-mowing"
"3787",124.878112792969,"No-mowing"
"3788",122.261512756348,"No-mowing"
"3789",133.057983398438,"No-mowing"
"3790",130.177703857422,"No-mowing"
"3791",107.886627197266,"No-mowing"
"3792",128.282913208008,"No-mowing"
"3793",124.388458251953,"No-mowing"
"3794",119.851081848145,"No-mowing"
"3795",129.051086425781,"No-mowing"
"3796",131.657409667969,"No-mowing"
"3797",149.444564819336,"No-mowing"
"3798",154.747741699219,"No-mowing"
"3799",135.263732910156,"No-mowing"
"3800",113.47745513916,"No-mowing"
"3801",149.185363769531,"No-mowing"
"3802",134.688201904297,"No-mowing"
"3803",113.650146484375,"No-mowing"
"3804",96.1502990722656,"No-mowing"
"3805",112.606910705566,"No-mowing"
"3806",134.337783813477,"No-mowing"
"3807",115.646942138672,"No-mowing"
"3808",134.710464477539,"No-mowing"
"3809",137.545104980469,"No-mowing"
"3810",119.589797973633,"No-mowing"
"3811",135.182769775391,"No-mowing"
"3812",133.575103759766,"No-mowing"
"3813",119.552360534668,"No-mowing"
"3814",123.547630310059,"No-mowing"
"3815",129.033233642578,"No-mowing"
"3816",130.75390625,"No-mowing"
"3817",147.932525634766,"No-mowing"
"3818",146.592437744141,"No-mowing"
"3819",130.341400146484,"No-mowing"
"3820",135.322006225586,"No-mowing"
"3821",143.835327148438,"No-mowing"
"3822",153.526245117188,"No-mowing"
"3823",157.065765380859,"No-mowing"
"3824",149.497924804688,"No-mowing"
"3825",146.335876464844,"No-mowing"
"3826",159.818893432617,"No-mowing"
"3827",167.804306030273,"No-mowing"
"3828",163.429946899414,"No-mowing"
"3829",163.429946899414,"No-mowing"
"3830",146.208679199219,"No-mowing"
"3831",130.783538818359,"No-mowing"
"3832",140.589096069336,"No-mowing"
"3833",131.857482910156,"No-mowing"
"3834",157.493515014648,"No-mowing"
"3835",180.65869140625,"No-mowing"
"3836",176.433456420898,"No-mowing"
"3837",169.089111328125,"No-mowing"
"3838",170.96484375,"No-mowing"
"3839",169.803680419922,"No-mowing"
"3840",175.086608886719,"No-mowing"
"3841",167.102035522461,"No-mowing"
"3842",143.021118164062,"No-mowing"
"3843",111.69807434082,"No-mowing"
"3844",109.427230834961,"No-mowing"
"3845",97.5908584594727,"No-mowing"
"3846",67.5284729003906,"No-mowing"
"3847",77.68505859375,"No-mowing"
"3848",90.8041076660156,"No-mowing"
"3849",126.755363464355,"No-mowing"
"3850",109.936508178711,"No-mowing"
"3851",67.4237442016602,"No-mowing"
"3852",67.4237442016602,"No-mowing"
"3853",85.4420852661133,"No-mowing"
"3854",101.98511505127,"No-mowing"
"3855",70.2484664916992,"No-mowing"
"3856",67.998291015625,"No-mowing"
"3857",67.4237442016602,"No-mowing"
"3858",117.743232727051,"No-mowing"
"3859",116.884887695312,"No-mowing"
"3860",102.715049743652,"No-mowing"
"3861",108.479995727539,"No-mowing"
"3862",91.025146484375,"No-mowing"
"3863",98.8886642456055,"No-mowing"
"3864",126.374801635742,"No-mowing"
"3865",91.0609130859375,"No-mowing"
"3866",109.233688354492,"No-mowing"
"3867",113.310485839844,"No-mowing"
"3868",134.890563964844,"No-mowing"
"3869",185.337524414062,"No-mowing"
"3870",132.690826416016,"No-mowing"
"3871",148.087921142578,"No-mowing"
"3872",132.833068847656,"No-mowing"
"3873",115.747650146484,"No-mowing"
"3874",150.640808105469,"No-mowing"
"3875",136.114608764648,"No-mowing"
"3876",147.652572631836,"No-mowing"
"3877",139.14680480957,"No-mowing"
"3878",127.607040405273,"No-mowing"
"3879",128.37158203125,"No-mowing"
"3880",120.948104858398,"No-mowing"
"3881",120.146308898926,"No-mowing"
"3882",125.979064941406,"No-mowing"
"3883",136.104400634766,"No-mowing"
"3884",145.104248046875,"No-mowing"
"3885",139.860076904297,"No-mowing"
"3886",135.8134765625,"No-mowing"
"3887",125.771835327148,"No-mowing"
"3888",148.515014648438,"No-mowing"
"3889",177.428070068359,"No-mowing"
"3890",164.857513427734,"No-mowing"
"3891",137.901931762695,"No-mowing"
"3892",127.057006835938,"No-mowing"
"3893",136.981002807617,"No-mowing"
"3894",148.830657958984,"No-mowing"
"3895",149.631164550781,"No-mowing"
"3896",139.150970458984,"No-mowing"
"3897",150.729110717773,"No-mowing"
"3898",124.510330200195,"No-mowing"
"3899",96.0174026489258,"No-mowing"
"3900",132.560607910156,"No-mowing"
"3901",143.032897949219,"No-mowing"
"3902",124.970016479492,"No-mowing"
"3903",136.497039794922,"No-mowing"
"3904",133.898422241211,"No-mowing"
"3905",134.607711791992,"No-mowing"
"3906",155.989318847656,"No-mowing"
"3907",161.9169921875,"No-mowing"
"3908",141.853637695312,"No-mowing"
"3909",161.659088134766,"No-mowing"
"3910",161.009307861328,"No-mowing"
"3911",146.28857421875,"No-mowing"
"3912",150.646057128906,"No-mowing"
"3913",133.790313720703,"No-mowing"
"3914",126.788116455078,"No-mowing"
"3915",142.583709716797,"No-mowing"
"3916",152.153991699219,"No-mowing"
"3917",124.476699829102,"No-mowing"
"3918",132.141906738281,"No-mowing"
"3919",132.141906738281,"No-mowing"
"3920",138.315322875977,"No-mowing"
"3921",130.349105834961,"No-mowing"
"3922",128.695556640625,"No-mowing"
"3923",135.573303222656,"No-mowing"
"3924",140.512145996094,"No-mowing"
"3925",149.461166381836,"No-mowing"
"3926",134.421585083008,"No-mowing"
"3927",134.558654785156,"No-mowing"
"3928",131.979309082031,"No-mowing"
"3929",131.456176757812,"No-mowing"
"3930",134.917709350586,"No-mowing"
"3931",126.698287963867,"No-mowing"
"3932",137.185699462891,"No-mowing"
"3933",137.706970214844,"No-mowing"
"3934",157.628479003906,"No-mowing"
"3935",145.539794921875,"No-mowing"
"3936",162.759063720703,"No-mowing"
"3937",130.138931274414,"No-mowing"
"3938",118.576080322266,"No-mowing"
"3939",126.402557373047,"No-mowing"
"3940",130.159942626953,"No-mowing"
"3941",125.67626953125,"No-mowing"
"3942",120.977203369141,"No-mowing"
"3943",124.250091552734,"No-mowing"
"3944",125.893203735352,"No-mowing"
"3945",136.474868774414,"No-mowing"
"3946",140.380706787109,"No-mowing"
"3947",120.229347229004,"No-mowing"
"3948",117.94367980957,"No-mowing"
"3949",116.716751098633,"No-mowing"
"3950",124.510322570801,"No-mowing"
"3951",125.90552520752,"No-mowing"
"3952",122.205368041992,"No-mowing"
"3953",120.626670837402,"No-mowing"
"3954",123.714378356934,"No-mowing"
"3955",119.558532714844,"No-mowing"
"3956",123.147674560547,"No-mowing"
"3957",110.099136352539,"No-mowing"
"3958",110.939338684082,"No-mowing"
"3959",103.715774536133,"No-mowing"
"3960",101.598793029785,"No-mowing"
"3961",99.0472030639648,"No-mowing"
"3962",98.7740478515625,"No-mowing"
"3963",98.7740478515625,"No-mowing"
"3964",108.763977050781,"No-mowing"
"3965",111.473999023438,"No-mowing"
"3966",120.720031738281,"No-mowing"
"3967",123.145446777344,"No-mowing"
"3968",116.868446350098,"No-mowing"
"3969",136.412628173828,"No-mowing"
"3970",117.484985351562,"No-mowing"
"3971",118.263336181641,"No-mowing"
"3972",122.360290527344,"No-mowing"
"3973",123.552894592285,"No-mowing"
"3974",130.565048217773,"No-mowing"
"3975",125.968688964844,"No-mowing"
"3976",131.983810424805,"No-mowing"
"3977",136.708038330078,"No-mowing"
"3978",130.949829101562,"No-mowing"
"3979",139.32991027832,"No-mowing"
"3980",123.865921020508,"No-mowing"
"3981",135.542907714844,"No-mowing"
"3982",164.127075195312,"No-mowing"
"3983",131.657165527344,"No-mowing"
"3984",125.864105224609,"No-mowing"
"3985",139.366119384766,"No-mowing"
"3986",132.234893798828,"No-mowing"
"3987",109.063873291016,"No-mowing"
"3988",112.330123901367,"No-mowing"
"3989",123.801383972168,"No-mowing"
"3990",106.570266723633,"No-mowing"
"3991",106.745086669922,"No-mowing"
"3992",116.72151184082,"No-mowing"
"3993",125.93293762207,"No-mowing"
"3994",129.198394775391,"No-mowing"
"3995",136.909057617188,"No-mowing"
"3996",143.132446289062,"No-mowing"
"3997",145.939056396484,"No-mowing"
"3998",158.630554199219,"No-mowing"
"3999",129.442108154297,"No-mowing"
"4000",123.860694885254,"No-mowing"
"4001",158.561676025391,"No-mowing"
"4002",196.240600585938,"No-mowing"
"4003",148.202026367188,"No-mowing"
"4004",170.237777709961,"No-mowing"
"4005",181.501388549805,"No-mowing"
"4006",153.127822875977,"No-mowing"
"4007",144.58171081543,"No-mowing"
"4008",144.58171081543,"No-mowing"
"4009",135.850143432617,"No-mowing"
"4010",133.751983642578,"No-mowing"
"4011",135.830520629883,"No-mowing"
"4012",134.087463378906,"No-mowing"
"4013",130.751586914062,"No-mowing"
"4014",123.863471984863,"No-mowing"
"4015",135.327026367188,"No-mowing"
"4016",156.632781982422,"No-mowing"
"4017",152.973083496094,"No-mowing"
"4018",167.571655273438,"No-mowing"
"4019",194.15251159668,"No-mowing"
"4020",145.799606323242,"No-mowing"
"4021",109.381164550781,"No-mowing"
"4022",111.229766845703,"No-mowing"
"4023",110.935363769531,"No-mowing"
"4024",112.809013366699,"No-mowing"
"4025",105.538185119629,"No-mowing"
"4026",107.136993408203,"No-mowing"
"4027",121.66886138916,"No-mowing"
"4028",112.985282897949,"No-mowing"
"4029",101.553924560547,"No-mowing"
"4030",112.734115600586,"No-mowing"
"4031",92.8088684082031,"No-mowing"
"4032",104.938117980957,"No-mowing"
"4033",117.308143615723,"No-mowing"
"4034",67.4237442016602,"No-mowing"
"4035",86.8935394287109,"No-mowing"
"4036",67.4237442016602,"No-mowing"
"4037",67.4237442016602,"No-mowing"
"4038",67.4237442016602,"No-mowing"
"4039",67.4237442016602,"No-mowing"
"4040",67.4237442016602,"No-mowing"
"4041",67.6504974365234,"No-mowing"
"4042",67.4237442016602,"No-mowing"
"4043",84.0363845825195,"No-mowing"
"4044",67.4237442016602,"No-mowing"
"4045",69.5599594116211,"No-mowing"
"4046",124.539558410645,"No-mowing"
"4047",128.640289306641,"No-mowing"
"4048",124.462127685547,"No-mowing"
"4049",97.8373947143555,"No-mowing"
"4050",118.297668457031,"No-mowing"
"4051",95.4002532958984,"No-mowing"
"4052",96.6292877197266,"No-mowing"
"4053",98.6915283203125,"No-mowing"
"4054",112.793174743652,"No-mowing"
"4055",141.284973144531,"No-mowing"
"4056",134.416168212891,"No-mowing"
"4057",104.635406494141,"No-mowing"
"4058",104.764762878418,"No-mowing"
"4059",131.418060302734,"No-mowing"
"4060",139.283004760742,"No-mowing"
"4061",118.587280273438,"No-mowing"
"4062",110.242919921875,"No-mowing"
"4063",118.54207611084,"No-mowing"
"4064",104.591270446777,"No-mowing"
"4065",93.8467864990234,"No-mowing"
"4066",103.282455444336,"No-mowing"
"4067",97.5399551391602,"No-mowing"
"4068",109.086883544922,"No-mowing"
"4069",116.712211608887,"No-mowing"
"4070",137.605712890625,"No-mowing"
"4071",136.071075439453,"No-mowing"
"4072",114.72274017334,"No-mowing"
"4073",99.0902709960938,"No-mowing"
"4074",102.174392700195,"No-mowing"
"4075",111.02587890625,"No-mowing"
"4076",120.787780761719,"No-mowing"
"4077",120.171691894531,"No-mowing"
"4078",120.475372314453,"No-mowing"
"4079",120.475372314453,"No-mowing"
"4080",122.909248352051,"No-mowing"
"4081",123.646911621094,"No-mowing"
"4082",125.713760375977,"No-mowing"
"4083",129.299499511719,"No-mowing"
"4084",123.229484558105,"No-mowing"
"4085",104.628486633301,"No-mowing"
"4086",117.459259033203,"No-mowing"
"4087",119.931106567383,"No-mowing"
"4088",115.838798522949,"No-mowing"
"4089",104.277519226074,"No-mowing"
"4090",109.10595703125,"No-mowing"
"4091",116.93196105957,"No-mowing"
"4092",117.230316162109,"No-mowing"
"4093",84.1766662597656,"No-mowing"
"4094",117.248374938965,"No-mowing"
"4095",140.361633300781,"No-mowing"
"4096",93.184211730957,"No-mowing"
"4097",114.57413482666,"No-mowing"
"4098",91.8755111694336,"No-mowing"
"4099",103.988487243652,"No-mowing"
"4100",135.446594238281,"No-mowing"
"4101",108.653366088867,"No-mowing"
"4102",121.71363067627,"No-mowing"
"4103",125.194259643555,"No-mowing"
"4104",129.041976928711,"No-mowing"
"4105",121.454528808594,"No-mowing"
"4106",113.62678527832,"No-mowing"
"4107",121.86994934082,"No-mowing"
"4108",132.674041748047,"No-mowing"
"4109",132.077529907227,"No-mowing"
"4110",128.025375366211,"No-mowing"
"4111",124.161224365234,"No-mowing"
"4112",154.033538818359,"No-mowing"
"4113",145.274551391602,"No-mowing"
"4114",155.289916992188,"No-mowing"
"4115",146.410507202148,"No-mowing"
"4116",138.762451171875,"No-mowing"
"4117",143.287902832031,"No-mowing"
